"ID","Source","Target"
750,Albert Fytche,AI
750,Albert Fytche,Burmah
750,Albert Fytche,ESL
750,Albert Fytche,London
750,Albert Fytche,Reform Club
750,Albert Fytche,armed services
751,Paolo Gaddi,ASL
751,Paolo Gaddi,Italy
751,Paolo Gaddi,academic
751,Paolo Gaddi,anatomist
751,Paolo Gaddi,medical
752,Richard M Gage,ASL
752,Richard M Gage,America
752,Richard M Gage,London
753,Griffin Curtis Galt,ESL
754,Douglas Galton,AI
754,Douglas Galton,Athenaeum Club
754,Douglas Galton,ESL
754,Douglas Galton,Geological Society
754,Douglas Galton,Linnean Society of London
754,Douglas Galton,London
754,Douglas Galton,Royal Society
754,Douglas Galton,"Society for the Encouragement of Arts, Manufactures and Commerce"
754,Douglas Galton,business
755,Francis Galton,AI
755,Francis Galton,Alpine Club
755,Francis Galton,Athenaeum Club
755,Francis Galton,ESL
755,Francis Galton,Geological Society
755,Francis Galton,London
755,Francis Galton,Royal Geographical Society
755,Francis Galton,Royal Society
755,Francis Galton,academic
755,Francis Galton,explorer
755,Francis Galton,inventor
756,Antonio Garbiglietti,ASL
756,Antonio Garbiglietti,Italy
756,Antonio Garbiglietti,academic
756,Antonio Garbiglietti,entomologist
757,Felix Garden,ASL
757,Felix Garden,country
758,John Gardiner,ASL
758,John Gardiner,London
758,John Gardiner,Reform Club
758,John Gardiner,aristocracy
759,C T Gardner,AI
759,C T Gardner,China
759,C T Gardner,ESL
759,C T Gardner,London
759,C T Gardner,Royal Geographical Society
759,C T Gardner,diplomacy
760,Charles Henry Gardner,AI
760,Charles Henry Gardner,ASL
760,Charles Henry Gardner,London
761,E V Gardner,AI
761,E V Gardner,ESL
761,E V Gardner,London
761,E V Gardner,Society of Antiquaries
761,E V Gardner,academic
761,E V Gardner,country
762,Peter Gardner,AI
762,Peter Gardner,ESL
762,Peter Gardner,London
764,William H Garrett,ASL
764,William H Garrett,Arundel Club
764,William H Garrett,London
765,Thomas B Gascoyne,Athenaeum Club
765,Thomas B Gascoyne,ESL
765,Thomas B Gascoyne,London
765,Thomas B Gascoyne,armed services
766,John Peter Gassiot,AI
766,John Peter Gassiot,Athenaeum Club
766,John Peter Gassiot,ESL
766,John Peter Gassiot,London
766,John Peter Gassiot,Marine Biological Association of the United Kingdom
766,John Peter Gassiot,Royal Society
766,John Peter Gassiot,"Society for the Encouragement of Arts, Manufactures and Commerce"
766,John Peter Gassiot,business
767,Charles Henry Gatty,ASL
767,Charles Henry Gatty,Athenaeum Club
767,Charles Henry Gatty,Cambridge Philosophical Society
767,Charles Henry Gatty,Geological Society
767,Charles Henry Gatty,Linnean Society of London
767,Charles Henry Gatty,country
768,J Gaus,ASL
768,J Gaus,Africa
769,x Gawler,Australia
769,x Gawler,ESL
769,x Gawler,administrative
769,x Gawler,armed services
770,David Gay,ASL
770,David Gay,London
770,David Gay,photographer
771,Alex  Nidda Genthe,ASL
771,Alex  Nidda Genthe,Germany
771,Alex  Nidda Genthe,London
771,Alex  Nidda Genthe,artist
771,Alex  Nidda Genthe,legal
771,Alex  Nidda Genthe,medical
772,x Georgei,ASL
772,x Georgei,London
773,Paul Gervais,ASL
773,Paul Gervais,France
773,Paul Gervais,Geological Society
773,Paul Gervais,entomologist
773,Paul Gervais,palaeontologist
774,George Duncan Gibb,AI
774,George Duncan Gibb,ASL
774,George Duncan Gibb,Geological Society
774,George Duncan Gibb,London
774,George Duncan Gibb,Scotland
774,George Duncan Gibb,medical
775,Craig Gibson,ASL
775,Craig Gibson,country
775,Craig Gibson,medical
776,George Stacey Gibson,APS
776,George Stacey Gibson,ASL
776,George Stacey Gibson,Quaker
776,George Stacey Gibson,Society of Friends
776,George Stacey Gibson,country
778,Enrico Hillyer Giglioli,AI
778,Enrico Hillyer Giglioli,ASL
778,Enrico Hillyer Giglioli,ESL
778,Enrico Hillyer Giglioli,Italy
778,Enrico Hillyer Giglioli,Japan
778,Enrico Hillyer Giglioli,academic
778,Enrico Hillyer Giglioli,museum work
779,Joseph Gill,ASL
779,Joseph Gill,Africa
779,Joseph Gill,civil engineer
780,William Gillespie,AI
780,William Gillespie,ESL
780,William Gillespie,Scotland
780,William Gillespie,academic
782,Andrew Gilmour,ASL
782,Andrew Gilmour,Royal College of Physicians
782,Andrew Gilmour,Scotland
782,Andrew Gilmour,medical
783,x Giraldes,ASL
783,x Giraldes,France
783,x Giraldes,medical
784,James William Glass,ESL
784,James William Glass,London
784,James William Glass,artist
785,x Glasse,ESL
786,Spyridon Glaucopides,AI
786,Spyridon Glaucopides,ASL
786,Spyridon Glaucopides,London
787,Albert Gledstanes,ESL
788,J  S  Stuart Glennie,ASL
788,J  S  Stuart Glennie,Athenaeum Club
788,J  S  Stuart Glennie,London
788,J  S  Stuart Glennie,academic
789,John Hawley Glover,ASL
789,John Hawley Glover,Africa
789,John Hawley Glover,administrative
790,George Grenfell Glyn,ESL
790,George Grenfell Glyn,London
790,George Grenfell Glyn,political
791,Edwin Goadby,ASL
791,Edwin Goadby,country
791,Edwin Goadby,editor
791,Edwin Goadby,literary
792,x Gobineau,ASL
792,x Gobineau,Brazil
792,x Gobineau,Greece
792,x Gobineau,aristocracy
792,x Gobineau,diplomacy
792,x Gobineau,literary
793,William Goddard,ASL
793,William Goddard,country
793,William Goddard,medical
794,Thomas Godrich,ASL
794,Thomas Godrich,London
794,Thomas Godrich,Royal College of Physicians
794,Thomas Godrich,medical
795,Augustus Goldsmid,AI
795,Augustus Goldsmid,ASL
795,Augustus Goldsmid,Conservative Club
795,Augustus Goldsmid,Junior Carlton Club
795,Augustus Goldsmid,London
795,Augustus Goldsmid,Society of Antiquaries
795,Augustus Goldsmid,Zoological Society
795,Augustus Goldsmid,legal
796,Isaac Lyon Goldsmid,ESL
796,Isaac Lyon Goldsmid,aristocracy
796,Isaac Lyon Goldsmid,business
797,Thomas Gole,ESL
798,Thomas Gooch,ASL
798,Thomas Gooch,London
799,William Gooch,ASL
799,William Gooch,country
800,Charles Rowland Goodman,ASL
800,Charles Rowland Goodman,Royal College of Surgeons
800,Charles Rowland Goodman,country
800,Charles Rowland Goodman,medical
801,Arthur Gordon Gordon,ASL
801,Arthur Gordon Gordon,Africa
801,Arthur Gordon Gordon,country
802,Richard Thomas Gore,AI
802,Richard Thomas Gore,ASL
802,Richard Thomas Gore,ESL
802,Richard Thomas Gore,Royal College of Surgeons
802,Richard Thomas Gore,country
802,Richard Thomas Gore,medical
803,A L  (pere) Gosse,ASL
803,A L  (pere) Gosse,Switzerland
803,A L  (pere) Gosse,medical
804,Hippolyte-Jean Gosse,ASL
804,Hippolyte-Jean Gosse,Switzerland
804,Hippolyte-Jean Gosse,medical
805,John Gould,Athenaeum Club
805,John Gould,Australia
805,John Gould,ESL
805,John Gould,artist
805,John Gould,ornithologist
806,Charles Edward Gover,ASL
806,Charles Edward Gover,India
806,Charles Edward Gover,Royal Asiatic Society
806,Charles Edward Gover,"Royal Society for the Encouragement of Arts, Manufactures and Commerce"
807,James Gowans,AI
807,James Gowans,ASL
807,James Gowans,Scotland
807,James Gowans,architect
808,D G Goyder,ESL
808,D G Goyder,church
808,D G Goyder,country
811,x Granville,ESL
811,x Granville,inventor
811,x Granville,medical
812,Pierre Gratiolet,ASL
812,Pierre Gratiolet,Anthropological Society of Paris
812,Pierre Gratiolet,France
812,Pierre Gratiolet,academic
813,John Grattan,ASL
813,John Grattan,Ireland
813,John Grattan,Royal College of Surgeons
814,Ryves William Graves,AI
814,Ryves William Graves,ASL
814,Ryves William Graves,Royal College of Surgeons
814,Ryves William Graves,country
814,Ryves William Graves,medical
815,John Grayling,ASL
815,John Grayling,Royal College of Surgeons
815,John Grayling,country
815,John Grayling,medical
816,Frederick Green,ASL
816,Frederick Green,London
817,Frederick King Green,AI
817,Frederick King Green,ASL
817,Frederick King Green,Royal College of Surgeons
817,Frederick King Green,country
817,Frederick King Green,medical
818,George Courthope Green,AI
818,George Courthope Green,ASL
818,George Courthope Green,Wales
818,George Courthope Green,business
819,Sidney Faithhorn Green,ASL
819,Sidney Faithhorn Green,country
822,George Bellas Greenough,Athenaeum Club
822,George Bellas Greenough,ESL
822,George Bellas Greenough,Geological Society
822,George Bellas Greenough,Royal Society
822,George Bellas Greenough,academic
823,Henry Greenway,ASL
823,Henry Greenway,country
823,Henry Greenway,medical
824,William Greenwell,AI
824,William Greenwell,ASL
824,William Greenwell,Cumberland and Westmorland Antiquarian and Archaeological Society
824,William Greenwell,ESL
824,William Greenwell,Royal Society
824,William Greenwell,Royal Society of Edinburgh
824,William Greenwell,Society of Antiquaries
824,William Greenwell,archaeologist
824,William Greenwell,church
824,William Greenwell,country
825,Edward Greey,ASL
825,Edward Greey,London
826,William Rathbone Greg,AI
826,William Rathbone Greg,Athenaeum Club
826,William Rathbone Greg,ESL
826,William Rathbone Greg,London
826,William Rathbone Greg,Metaphysical Society
826,William Rathbone Greg,business
827,Alexander Gregg,ASL
827,Alexander Gregg,America
827,Alexander Gregg,London
827,Alexander Gregg,church
828,Walter Gregor,AI
828,Walter Gregor,ASL
828,Walter Gregor,Folklore Society
828,Walter Gregor,New Spalding Club
828,Walter Gregor,Scotland
828,Walter Gregor,Scottish Text Society
828,Walter Gregor,church
829,J R Gregory,ASL
829,J R Gregory,London
830,Charles Edward Grey,Athenaeum Club
830,Charles Edward Grey,ESL
830,Charles Edward Grey,administrative
830,Charles Edward Grey,aristocracy
830,Charles Edward Grey,country
830,Charles Edward Grey,political
831,George Grey,AI
831,George Grey,APS
831,George Grey,Athenaeum Club
831,George Grey,ESL
831,George Grey,New Zealand
831,George Grey,administrative
831,George Grey,armed services
831,George Grey,country
831,George Grey,explorer
832,Henry Rowland Ellison Grey,AI
832,Henry Rowland Ellison Grey,China
832,Henry Rowland Ellison Grey,ESL
832,Henry Rowland Ellison Grey,armed services
832,Henry Rowland Ellison Grey,country
832,Henry Rowland Ellison Grey,diplomacy
833,x Gribble,APS
833,x Gribble,Gibraltar
833,x Gribble,church
833,x Gribble,country
834,H G Gridley,ASL
834,H G Gridley,London
834,H G Gridley,Oriental Club
834,H G Gridley,armed services
834,H G Gridley,political
835,Frederick Griffin,ASL
835,Frederick Griffin,London
835,Frederick Griffin,literary
835,Frederick Griffin,music
836,Lepel Griffin,AI
836,Lepel Griffin,ASL
836,Lepel Griffin,London
836,Lepel Griffin,administrative
836,Lepel Griffin,civil service
836,Lepel Griffin,literary
837,John Griffith,ESL
838,Richard Trygarn Griffith,ESL
838,Richard Trygarn Griffith,London
838,Richard Trygarn Griffith,Wales
839,Francis Griffiths,ASL
839,Francis Griffiths,Chemical Society
839,Francis Griffiths,Microscopical Society of London
839,Francis Griffiths,Pathological Society of London
839,Francis Griffiths,Royal College of Surgeons
839,Francis Griffiths,academic
839,Francis Griffiths,country
839,Francis Griffiths,medical
840,J C Griffiths,ESL
841,Richard Clewin Griffiths,ESL
842,James Oliff Griffits,AI
842,James Oliff Griffits,ASL
842,James Oliff Griffits,London
842,James Oliff Griffits,legal
845,John Grover,Army & Navy Club
845,John Grover,Athenaeum Club
845,John Grover,ESL
845,John Grover,Royal Society
845,John Grover,armed services
846,Charles Groves,ASL
846,Charles Groves,country
847,Joseph Tatton Russell Groves,ASL
847,Joseph Tatton Russell Groves,London
847,Joseph Tatton Russell Groves,business
848,Augustus Guest,ESL
848,Augustus Guest,legal
849,William Vernon Guise,AI
849,William Vernon Guise,Athenaeum Club
849,William Vernon Guise,ESL
849,William Vernon Guise,Geological Society
849,William Vernon Guise,Linnean Society of London
849,William Vernon Guise,aristocracy
849,William Vernon Guise,country
850,John Gunn,ASL
850,John Gunn,Geological Society
850,John Gunn,Norwich and Norfolk Geological Society
850,John Gunn,church
850,John Gunn,country
851,Henry Francis Jeune Guppy,ASL
851,Henry Francis Jeune Guppy,Trinidad
852,Samuel Guppy,ASL
852,Samuel Guppy,London
852,Samuel Guppy,country
853,John Henry Gurney,APS
853,John Henry Gurney,Athenaeum Club
853,John Henry Gurney,ESL
853,John Henry Gurney,London
853,John Henry Gurney,Quaker
853,John Henry Gurney,country
853,John Henry Gurney,political
855,Alexander Guthrie,ESL
855,Alexander Guthrie,London
855,Alexander Guthrie,business
856,James Guthrie,AI
856,James Guthrie,ESL
856,James Guthrie,London
856,James Guthrie,Scotland
856,James Guthrie,business
857,Johann Franz ('Julius') Haast,AI
857,Johann Franz ('Julius') Haast,ESL
857,Johann Franz ('Julius') Haast,New Zealand
857,Johann Franz ('Julius') Haast,Royal Society
857,Johann Franz ('Julius') Haast,academic
858,Johann Georg Hahn,ASL
858,Johann Georg Hahn,Greece
858,Johann Georg Hahn,diplomacy
858,Johann Georg Hahn,philologist
861,William Hall,ESL
862,Henry Hallam,Athenaeum Club
862,Henry Hallam,ESL
862,Henry Hallam,Royal Society
862,Henry Hallam,academic
863,Ernst Hallier,ASL
863,Ernst Hallier,Germany
863,Ernst Hallier,academic
863,Ernst Hallier,botanist
863,Ernst Hallier,mycologist
864,Alexander C Hamilton,AI
864,Alexander C Hamilton,Bermuda
864,Alexander C Hamilton,ESL
864,Alexander C Hamilton,London
864,Alexander C Hamilton,armed services
864,Alexander C Hamilton,country
865,Archibald Hamilton,AI
865,Archibald Hamilton,Athenaeum Club
865,Archibald Hamilton,ESL
865,Archibald Hamilton,country
867,Rowland Hamilton,AI
867,Rowland Hamilton,ESL
867,Rowland Hamilton,India
867,Rowland Hamilton,London
867,Rowland Hamilton,Oriental Club
868,C D Hammond,ASL
868,C D Hammond,London
868,C D Hammond,medical
869,William Alexander Hammond,ASL
869,William Alexander Hammond,America
869,William Alexander Hammond,armed services
869,William Alexander Hammond,medical
870,Henry Fletcher Hance,ASL
870,Henry Fletcher Hance,China
870,Henry Fletcher Hance,diplomacy
871,H J B Hancock,ASL
871,H J B Hancock,Royal Geographical Society
871,H J B Hancock,country
872,James Ronaldson Handyside,ASL
872,James Ronaldson Handyside,Russia
872,James Ronaldson Handyside,medical
874,Richard Davis Hanson,AI
874,Richard Davis Hanson,ASL
874,Richard Davis Hanson,Australia
874,Richard Davis Hanson,London
874,Richard Davis Hanson,legal
875,Edward B Harbour,ASL
875,Edward B Harbour,China
876,Clarence Harcourt,AI
876,Clarence Harcourt,ASL
876,Clarence Harcourt,London
876,Clarence Harcourt,legal
878,Charles Harding,ASL
878,Charles Harding,London
878,Charles Harding,Royal Geographical Society
878,Charles Harding,Royal Society of Literature
878,Charles Harding,Statistical Society
879,William Harding,AI
879,William Harding,ASL
879,William Harding,Academia Quirurgia of Madrid
879,William Harding,London
879,William Harding,Royal College of Surgeons
879,William Harding,medical
880,William Hardman,ASL
880,William Hardman,London
880,William Hardman,Royal Geographical Society
880,William Hardman,Zoological Society
880,William Hardman,editor
880,William Hardman,legal
880,William Hardman,political
881,Charles J Harland,ASL
881,Charles J Harland,country
882,Henry Harland,ASL
882,Henry Harland,country
882,Henry Harland,medical
883,C E Harle,ASL
883,C E Harle,London
883,C E Harle,Royal College of Surgeons
883,C E Harle,medical
884,Thomas Harlin,ASL
884,Thomas Harlin,Geological Society
884,Thomas Harlin,Royal Institution
884,Thomas Harlin,Royal Meteorological Society
884,Thomas Harlin,Royal Society
884,Thomas Harlin,country
885,J A W Harper,ASL
885,J A W Harper,London
886,Samuel Harraden,AI
886,Samuel Harraden,ASL
886,Samuel Harraden,London
886,Samuel Harraden,business
887,F W Harrer,ESL
887,F W Harrer,church
888,Arthur B Harris,AI
888,Arthur B Harris,ASL
888,Arthur B Harris,country
888,Arthur B Harris,medical
890,James Penn Harris,AI
890,James Penn Harris,ASL
890,James Penn Harris,Royal College of Surgeons
890,James Penn Harris,country
890,James Penn Harris,medical
892,William Cornwallis Harris,ESL
892,William Cornwallis Harris,armed services
893,Charles (1) Harrison,AI
893,Charles (1) Harrison,APS
893,Charles (1) Harrison,ESL
893,Charles (1) Harrison,London
893,Charles (1) Harrison,Royal Society of Literature
893,Charles (1) Harrison,Society of Antiquaries
893,Charles (1) Harrison,legal
894,William G S Harrison,ESL
894,William G S Harrison,London
895,William Henry Harrison,AI
895,William Henry Harrison,ASL
895,William Henry Harrison,London
895,William Henry Harrison,photographer
896,Alfred Edmund Harriss,AI
896,Alfred Edmund Harriss,ASL
896,Alfred Edmund Harriss,India
896,Alfred Edmund Harriss,legal
897,Ernest Abraham Hart,ASL
897,Ernest Abraham Hart,London
897,Ernest Abraham Hart,Royal College of Surgeons
897,Ernest Abraham Hart,medical
898,John Harvey,ASL
898,John Harvey,London
898,John Harvey,medical
899,John E Harvey,AI
899,John E Harvey,Athenaeum Club
899,John E Harvey,Borneo
899,John E Harvey,ESL
899,John E Harvey,London
899,John E Harvey,business
900,Frederick Augustus Haserick,AI
900,Frederick Augustus Haserick,ASL
900,Frederick Augustus Haserick,Brasenose Club
900,Frederick Augustus Haserick,Germany
900,Frederick Augustus Haserick,Manchester Club
900,Frederick Augustus Haserick,country
900,Frederick Augustus Haserick,merchant
901,James Hastie,ASL
901,James Hastie,country
902,John Hastings,ESL
902,John Hastings,medical
903,Richard Haughton,ASL
903,Richard Haughton,Royal Asiatic Society
903,Richard Haughton,academic
903,Richard Haughton,country
904,Samuel Foster Haven,ASL
904,Samuel Foster Haven,America
904,Samuel Foster Haven,anthropologist
904,Samuel Foster Haven,archaeologist
905,George Hawkins,AI
905,George Hawkins,ASL
905,George Hawkins,British Archaeological Association
905,George Hawkins,London
905,George Hawkins,business
907,Walter Hawkins,British Archaeological Association
907,Walter Hawkins,ESL
907,Walter Hawkins,London
907,Walter Hawkins,Numismatic Society
907,Walter Hawkins,Society of Antiquaries
907,Walter Hawkins,collector
908,John Hay,ESL
908,John Hay,London
908,John Hay,church
909,W E Hay,ASL
909,W E Hay,London
909,W E Hay,armed services
910,Ferdinand Vandeveer Hayden,AI
910,Ferdinand Vandeveer Hayden,America
910,Ferdinand Vandeveer Hayden,ESL
910,Ferdinand Vandeveer Hayden,academic
910,Ferdinand Vandeveer Hayden,geologist
910,Ferdinand Vandeveer Hayden,medical
912,Thomas Hayle,ASL
912,Thomas Hayle,British Homeopathic Association
912,Thomas Hayle,British Homeopathic Society
912,Thomas Hayle,Hahneman Medical Society
912,Thomas Hayle,Jamaica
912,Thomas Hayle,Northern Homeopathic Society
912,Thomas Hayle,Royal College of Surgeons Edinburgh
912,Thomas Hayle,country
913,R W Haynes,ESL
913,R W Haynes,London
913,R W Haynes,Royal Society of Literature
914,William Stephens Hayward,ASL
914,William Stephens Hayward,country
916,Edward Charles Healey,AI
916,Edward Charles Healey,ASL
916,Edward Charles Healey,Royal Historical Society
916,Edward Charles Healey,country
916,Edward Charles Healey,publisher
917,Dunbar Isidore Heath,AI
917,Dunbar Isidore Heath,ASL
917,Dunbar Isidore Heath,Cannibal Club
917,Dunbar Isidore Heath,London
917,Dunbar Isidore Heath,Royal Asiatic Society
917,Dunbar Isidore Heath,Royal Society of Literature
917,Dunbar Isidore Heath,church
917,Dunbar Isidore Heath,country
918,G J D Heath,AI
918,G J D Heath,ASL
918,G J D Heath,India
918,G J D Heath,armed services
919,John Heaton,ASL
919,John Heaton,business
919,John Heaton,country
920,Alexander Hector,ASL
920,Alexander Hector,Iraq
920,Alexander Hector,London
920,Alexander Hector,business
920,Alexander Hector,diplomacy
922,Peter Christian Heldman,ESL
922,Peter Christian Heldman,academic
923,W G Helsby,ASL
923,W G Helsby,country
923,W G Helsby,photographer
924,Alexander Henderson,AI
924,Alexander Henderson,Belize
924,Alexander Henderson,ESL
924,Alexander Henderson,church
925,David Mitchell Henderson,AI
925,David Mitchell Henderson,ASL
925,David Mitchell Henderson,Africa
925,David Mitchell Henderson,Burmah
925,David Mitchell Henderson,Scotland
926,P Henderson,AI
926,P Henderson,ASL
926,P Henderson,Africa
926,P Henderson,London
926,P Henderson,diplomacy
927,Robert Henderson,ESL
927,Robert Henderson,business
927,Robert Henderson,country
928,Alfred Gutteres Henriques,ASL
928,Alfred Gutteres Henriques,Geological Society
928,Alfred Gutteres Henriques,London
928,Alfred Gutteres Henriques,legal
929,Joseph Henry,AI
929,Joseph Henry,America
929,Joseph Henry,ESL
929,Joseph Henry,Smithsonian Institution
929,Joseph Henry,academic
930,M H Henry,ASL
930,M H Henry,America
930,M H Henry,medical
931,James Hepburn,America
931,James Hepburn,ESL
931,James Hepburn,academic
932,Robert Hepburn,AI
932,Robert Hepburn,ESL
932,Robert Hepburn,London
932,Robert Hepburn,medical
933,John Mason Hepworth,AI
933,John Mason Hepworth,ASL
933,John Mason Hepworth,Cannibal Club
933,John Mason Hepworth,country
934,Henry A Hertz,ASL
934,Henry A Hertz,London
935,Maximilian Herz,ASL
935,Maximilian Herz,Austria
935,Maximilian Herz,Hungary
935,Maximilian Herz,medical
936,Matthew Heslop,AI
936,Matthew Heslop,ASL
936,Matthew Heslop,country
937,T P Heslop,ASL
937,T P Heslop,country
937,T P Heslop,medical
938,B Hewitt,AI
938,B Hewitt,ESL
938,B Hewitt,India
939,Jonas B Hewitt,ASL
939,Jonas B Hewitt,ESL
939,Jonas B Hewitt,London
940,Alfred Hewlett,AI
940,Alfred Hewlett,ASL
940,Alfred Hewlett,Geological Society
940,Alfred Hewlett,Institute of Mining Engineers
940,Alfred Hewlett,business
940,Alfred Hewlett,country
941,James Heywood,AI
941,James Heywood,APS
941,James Heywood,Athenaeum Club
941,James Heywood,ESL
941,James Heywood,Geological Society
941,James Heywood,London
941,James Heywood,Marine Biological Association of the United Kingdom
941,James Heywood,Royal Society
941,James Heywood,Society of Antiquaries
941,James Heywood,political
942,James Higgin,AI
942,James Higgin,ASL
942,James Higgin,business
942,James Higgin,country
943,Alfred Higgins,AI
943,Alfred Higgins,ASL
943,Alfred Higgins,Anthropological Society of Paris
943,Alfred Higgins,Cannibal Club
943,Alfred Higgins,London
943,Alfred Higgins,civil service
945,x Hildebrand,ASL
945,x Hildebrand,Sweden
945,x Hildebrand,academic
946,Arthur Hill,ESL
947,Dallas Hill,ASL
947,Dallas Hill,India
948,George Hill,ASL
948,George Hill,Royal College of Physicians
948,George Hill,country
948,George Hill,medical
949,L  Doake Hill,ASL
949,L  Doake Hill,India
949,L  Doake Hill,armed services
949,L  Doake Hill,medical
951,R  Harvey Hilliard,AI
951,R  Harvey Hilliard,ASL
951,R  Harvey Hilliard,Africa
951,R  Harvey Hilliard,London
951,R  Harvey Hilliard,medical
952,J Hillier,ASL
952,J Hillier,country
953,x Hincks,ASL
953,x Hincks,Canada
953,x Hincks,academic
953,x Hincks,church
955,Benjamin Hinde,ASL
955,Benjamin Hinde,Ireland
955,Benjamin Hinde,armed services
955,Benjamin Hinde,medical
956,Frederick Hindmarsh,AI
956,Frederick Hindmarsh,British Archaeological Association
956,Frederick Hindmarsh,ESL
956,Frederick Hindmarsh,Geological Society
956,Frederick Hindmarsh,Historic Society of Lancashire and Cheshire
956,Frederick Hindmarsh,London
956,Frederick Hindmarsh,Royal Geographical Society
956,Frederick Hindmarsh,country
957,George T Hine,ASL
957,George T Hine,Australia
958,August Hirsch,ASL
958,August Hirsch,academic
958,August Hirsch,medical
959,Wilhelm His,ASL
959,Wilhelm His,Germany
959,Wilhelm His,Switzerland
959,Wilhelm His,academic
959,Wilhelm His,anatomist
960,x Hitchman,ESL
960,x Hitchman,country
960,x Hitchman,medical
961,W Hitchman,ASL
961,W Hitchman,Linnean Society of London
961,W Hitchman,Royal College of Surgeons
961,W Hitchman,country
961,W Hitchman,medical
963,W G E Hobbs,AI
963,W G E Hobbs,ASL
963,W G E Hobbs,Royal Geographical Society
963,W G E Hobbs,country
963,W G E Hobbs,educator
964,F H Hobler,ASL
964,F H Hobler,London
965,von Hochstetter,ASL
965,von Hochstetter,Austria
965,von Hochstetter,academic
965,von Hochstetter,geologist
966,Thomas Hodge,ASL
966,Thomas Hodge,Scotland
966,Thomas Hodge,artist
967,Thomas (1) Hodgkin,APS
967,Thomas (1) Hodgkin,British Association
967,Thomas (1) Hodgkin,ESL
967,Thomas (1) Hodgkin,London
967,Thomas (1) Hodgkin,Philological Society
967,Thomas (1) Hodgkin,QCA
967,Thomas (1) Hodgkin,Quaker
967,Thomas (1) Hodgkin,Royal Geographical Society
967,Thomas (1) Hodgkin,Society for the Diffusion of Useful Knowledge
967,Thomas (1) Hodgkin,medical
968,Brian Houghton Hodgson,AI
968,Brian Houghton Hodgson,ASL
968,Brian Houghton Hodgson,ESL
968,Brian Houghton Hodgson,India
968,Brian Houghton Hodgson,Linnean Society of London
968,Brian Houghton Hodgson,Royal Asiatic Society
968,Brian Houghton Hodgson,Royal Society
968,Brian Houghton Hodgson,administrative
968,Brian Houghton Hodgson,civil service
968,Brian Houghton Hodgson,country
969,Kirkman Daniel Hodgson,AI
969,Kirkman Daniel Hodgson,Athenaeum Club
969,Kirkman Daniel Hodgson,ESL
969,Kirkman Daniel Hodgson,London
969,Kirkman Daniel Hodgson,country
969,Kirkman Daniel Hodgson,political
970,"x Hoeven, Van der",ASL
970,"x Hoeven, Van der",ESL
970,"x Hoeven, Van der",Holland
970,"x Hoeven, Van der",academic
970,"x Hoeven, Van der",zoologist
971,Carl Alphonse Hoffman,AI
971,Carl Alphonse Hoffman,ASL
971,Carl Alphonse Hoffman,London
973,J W Holgate,ESL
973,J W Holgate,medical
974,Jennings Holgate,ASL
974,Jennings Holgate,Arundel Club
974,Jennings Holgate,British Archaeological Association
974,Jennings Holgate,country
975,James Holland,ASL
975,James Holland,London
975,James Holland,Royal Geographical Society
975,James Holland,armed services
976,Robert Hollond,ESL
976,Robert Hollond,country
976,Robert Hollond,political
977,x Holmberg,ESL
977,x Holmberg,Finland
977,x Holmberg,naturalist
978,H N Holme,ESL
979,William Holmes,APS
979,William Holmes,ASL
979,William Holmes,London
979,William Holmes,Quaker
980,H  le Hon,ASL
980,H  le Hon,Belgium
980,H  le Hon,Geological Society of France
980,H  le Hon,academic
980,H  le Hon,artist
981,T H Hood,ASL
981,T H Hood,Geological Society
981,T H Hood,Royal Geographical Society
981,T H Hood,Scotland
982,Joseph Hooker,AI
982,Joseph Hooker,Athenaeum Club
982,Joseph Hooker,ESL
982,Joseph Hooker,London
982,Joseph Hooker,Royal Society
982,Joseph Hooker,X Club
982,Joseph Hooker,academic
984,Frederick William Hope,ESL
984,Frederick William Hope,church
984,Frederick William Hope,country
984,Frederick William Hope,entomologist
985,James Hope,AI
985,James Hope,ASL
985,James Hope,India
985,James Hope,civil service
986,John Baker Hopkins,ASL
986,John Baker Hopkins,London
986,John Baker Hopkins,literary
987,W J S Horton,ASL
987,W J S Horton,ESL
987,W J S Horton,Kent Archaeological Society
987,W J S Horton,Royal Asiatic Society
987,W J S Horton,country
988,John Camden Hotten,AI
988,John Camden Hotten,ESL
988,John Camden Hotten,London
988,John Camden Hotten,academic
989,Henry Hotze,ASL
989,Henry Hotze,London
990,x Houghton,ASL
990,x Houghton,Athenaeum Club
990,x Houghton,Cannibal Club
990,x Houghton,London
990,x Houghton,Royal Geographical Society
990,x Houghton,Royal Society
990,x Houghton,Zoological Society
990,x Houghton,aristocracy
991,Alfred Robert Houghton,ASL
991,Alfred Robert Houghton,Borneo
992,Edward Price Houghton,ASL
992,Edward Price Houghton,Borneo
992,Edward Price Houghton,Royal College of Surgeons
992,Edward Price Houghton,medical
994,Frederick Hovenden,AI
994,Frederick Hovenden,ASL
994,Frederick Hovenden,London
995,Alfred How,ESL
995,Alfred How,London
996,C F Howard,ASL
996,C F Howard,London
996,C F Howard,civil service
997,W T Howard,AI
997,W T Howard,ASL
997,W T Howard,London
998,H W Howarth,ASL
999,Oswald Bloomfield Howell,ASL
999,Oswald Bloomfield Howell,London
1000,Henry Hoyle Howorth,AI
1000,Henry Hoyle Howorth,Athenaeum Club
1000,Henry Hoyle Howorth,Carlton Club
1000,Henry Hoyle Howorth,ESL
1000,Henry Hoyle Howorth,London
